dataset,path,emotion_name,emotion_code,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_near_happy.wav,happy,3,-417.590759,84.051910,4.317771,-11.436627,4.313310,-19.147547,-14.715938,-10.508037,-15.272093,-9.633003,-19.878136,1.189239,-4.262235,8.253307,-1.465009,10.647228,7.826085,-3.443598,6.626180,2.523517,2.838459,2.579344,1.554400,9.026917,8.805424,9.335423,7.601768,9.241598,0.142463,7.056269,5.267011,9.649580,7.369053,4.794496,-1.045104,1.922195,3.851731,5.008742,3.301708,6.724177,0.289937,0.189642,0.249672,0.313457,0.331657,0.334637,0.342320,0.445948,0.373119,0.320525,0.361081,0.424295,0.027872,0.001027,0.000330,0.000138,0.001081,0.017481,0.052591,0.259331,0.317878,0.857723,1.088038,1.064881,1.372170,1.094859,1.034942,1.234703,1.312930,1.044794,1.205856,1.291128,1.084969,0.535306,0.210767,0.111759,0.094169,0.030662,0.092882,0.239694,0.252792,0.178751,0.159973,0.196178,0.180290,0.078149,0.036895,0.029341,0.021646,0.020671,0.030574,0.049191,0.072104,0.030025,0.017319,0.009198,0.004512,0.004006,0.004894,0.007826,0.009552,0.004446,0.002663,0.002266,0.002392,0.003594,0.006054,0.005532,0.005918,0.005359,0.005343,0.008541,0.004843,0.004752,0.006920,0.009849,0.010913,0.014023,0.019833,0.021059,0.010669,0.010546,0.006641,0.004886,0.002784,0.002017,0.002057,0.001960,0.002827,0.003737,0.004310,0.001792,0.001315,0.000881,0.000709,0.000982,0.001932,0.002159,0.001805,0.001069,0.000340,0.000247,0.000137,0.000107,0.000106,0.000148,0.000209,0.000179,0.000223,0.000218,0.000237,0.000310,0.000519,0.000303,0.000164,0.000192,0.000249,0.000445,0.000820,0.000596,0.000798,0.001401,0.000891,0.001011,0.001057,0.001645,0.002255,0.002783,0.002095,0.002441,0.002582,0.001648,0.001704,0.001079,0.000872,0.000822,0.000683,0.000428,0.000151,0.000079,25.433081,23.270056,24.027493,19.304005,21.589306,19.222622,18.242168,0.035404,0.007473,0.112449,-0.041626,0.013120,-0.020495
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_neat_happy.wav,happy,3,-410.376373,59.134472,7.872687,-0.761718,1.671670,-18.822626,-7.227968,-15.132243,-16.222334,-9.012796,-16.975386,0.553794,-5.172042,9.923266,-3.981942,13.963901,8.104712,1.029322,5.116784,1.911447,0.042652,-0.530339,4.061868,13.089213,17.290337,15.856537,9.011395,10.767659,5.264525,13.354276,6.721233,6.939747,0.234436,1.257560,3.207083,3.264348,4.191626,1.771571,0.182385,4.071918,0.420439,0.236339,0.183644,0.238891,0.265655,0.370873,0.367519,0.304780,0.324785,0.380574,0.342169,0.388295,0.029931,0.002520,0.000223,0.000069,0.000051,0.000105,0.001516,0.079769,0.460942,1.196010,2.918318,0.935025,0.574309,0.641843,0.788717,0.600461,0.824093,1.736519,1.033864,0.599347,1.021949,1.614434,0.310480,0.012692,0.006539,0.019772,0.040519,0.046719,0.348418,1.068048,1.073605,0.559633,0.235048,0.099273,0.048132,0.033942,0.023645,0.007672,0.006830,0.008433,0.005112,0.006971,0.019971,0.020696,0.017586,0.022732,0.004032,0.000976,0.001175,0.001405,0.003404,0.012290,0.035244,0.043525,0.006839,0.005450,0.007198,0.009478,0.004750,0.002917,0.007598,0.009057,0.020264,0.009854,0.019006,0.023069,0.019201,0.023448,0.015415,0.005993,0.002438,0.003124,0.006755,0.002660,0.002368,0.002758,0.004501,0.006197,0.007272,0.013627,0.008094,0.004141,0.003513,0.004381,0.005212,0.004756,0.003021,0.002005,0.001284,0.001014,0.000662,0.000348,0.000308,0.000436,0.000427,0.000385,0.000606,0.001069,0.001085,0.000718,0.000464,0.000396,0.000421,0.000548,0.000654,0.000801,0.001068,0.001204,0.001157,0.001591,0.001063,0.001637,0.002950,0.003563,0.004011,0.003583,0.003809,0.004794,0.003921,0.003385,0.002997,0.003228,0.002915,0.003397,0.001781,0.000897,0.000328,0.000169,24.164450,24.644091,25.807550,20.317078,19.963274,19.576803,17.391897,0.050722,0.023701,-0.010300,0.132054,-0.019804,0.045086
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_nice_happy.wav,happy,3,-431.465942,71.717926,15.589775,-10.799353,3.093895,-8.388927,-6.080493,-12.929039,-16.726646,-9.217176,-15.715816,0.271166,-1.597807,5.037135,-5.130581,11.066367,3.878331,-4.648386,3.767700,-3.588204,1.167339,2.889001,1.085329,7.147918,5.893293,5.592171,1.291595,2.499519,3.138400,5.931324,3.968032,5.879964,4.843613,7.077184,9.252939,16.155289,14.426381,10.373746,4.617579,2.673072,0.449652,0.340116,0.220720,0.229021,0.369625,0.531216,0.352049,0.401113,0.468912,0.347098,0.189751,0.254877,0.024822,0.000798,0.000070,0.000098,0.000962,0.009910,0.379308,0.375327,0.244003,0.309281,0.603494,0.416677,0.220459,0.348211,0.517513,0.364644,1.013151,1.495143,0.726895,0.393166,0.611726,1.003479,0.582488,0.089013,0.042893,0.029672,0.033766,0.031645,0.040031,0.032193,0.016628,0.014531,0.027972,0.058105,0.066606,0.067812,0.050919,0.027787,0.025758,0.031522,0.025846,0.021868,0.026778,0.030539,0.032123,0.063101,0.073049,0.059601,0.053193,0.040478,0.031233,0.036201,0.027212,0.020380,0.015748,0.009049,0.006522,0.006783,0.007760,0.003755,0.003757,0.003510,0.008122,0.007807,0.005017,0.004442,0.008071,0.013295,0.011432,0.012052,0.009107,0.007445,0.004063,0.002129,0.001115,0.000374,0.000273,0.000316,0.000474,0.000597,0.000688,0.000755,0.000384,0.000596,0.000898,0.001014,0.000786,0.000819,0.000549,0.000410,0.000216,0.000153,0.000140,0.000110,0.000145,0.000244,0.000274,0.000397,0.000607,0.000881,0.000494,0.000623,0.000673,0.000732,0.000551,0.000763,0.000586,0.000468,0.000870,0.001240,0.000981,0.001124,0.001269,0.000857,0.001175,0.001043,0.000847,0.001179,0.001323,0.001626,0.001222,0.001147,0.000778,0.000504,0.000437,0.000372,0.000197,0.000145,26.958704,21.349634,23.362009,18.893404,18.608828,18.453659,17.088232,-0.008019,0.126329,-0.168204,0.061154,-0.048505,-0.013948
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_note_happy.wav,happy,3,-436.613403,98.460846,12.051165,-11.234415,0.471819,-8.540606,-3.959733,-14.407850,-16.927765,-10.576215,-19.046928,-1.469844,-0.689154,5.905322,-2.386802,7.249233,6.156800,-4.047324,-0.271717,1.515605,1.514513,1.435758,-2.513332,1.886296,3.032156,6.241310,4.970786,11.378416,9.400016,10.940155,7.189766,7.741459,8.279770,11.083469,5.599752,9.346555,6.129341,3.675205,0.468853,2.444816,0.249448,0.186310,0.165134,0.172169,0.178603,0.276877,0.375365,0.348024,0.410653,0.440715,0.331037,0.262461,0.052558,0.001474,0.000166,0.000150,0.000205,0.002002,0.145188,0.580010,0.957288,1.013422,0.417328,0.276397,0.318295,0.344594,0.990858,1.058794,0.643060,1.166353,1.491096,0.986542,0.578017,0.777980,0.784344,0.230847,0.178384,0.151385,0.106874,0.106058,0.094505,0.066459,0.046145,0.041104,0.048457,0.058785,0.096463,0.177155,0.310010,0.242229,0.080402,0.069465,0.056343,0.042886,0.037327,0.027574,0.021823,0.052429,0.088997,0.043751,0.050841,0.033851,0.028589,0.014114,0.014652,0.013581,0.007561,0.008934,0.005833,0.008269,0.004306,0.000922,0.001226,0.001556,0.002349,0.004673,0.007472,0.007099,0.013725,0.012113,0.006674,0.003070,0.002712,0.003243,0.001309,0.000660,0.000595,0.000479,0.000565,0.001106,0.000771,0.000581,0.000398,0.000413,0.000387,0.000560,0.000615,0.000759,0.000516,0.000263,0.000169,0.000170,0.000116,0.000089,0.000062,0.000088,0.000165,0.000167,0.000164,0.000163,0.000170,0.000388,0.000533,0.000135,0.000135,0.000239,0.000321,0.000365,0.001092,0.001241,0.000896,0.001086,0.001227,0.000647,0.000656,0.000546,0.000612,0.001377,0.002531,0.002922,0.001822,0.001416,0.000818,0.001119,0.000607,0.000617,0.000393,0.000240,0.000197,0.000129,25.028322,20.484478,23.881723,20.939499,19.859650,19.046814,16.912395,-0.040232,-0.031225,-0.069198,-0.024568,-0.022211,0.023705
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_numb_happy.wav,happy,3,-447.369995,100.033737,18.383451,-17.510105,5.457829,-5.494852,-0.726480,-16.505428,-21.905224,-8.736460,-17.412521,-2.254105,-3.518216,1.097497,-3.900982,7.814835,6.831763,-3.923553,3.448127,-2.991661,1.562125,0.847022,-1.842180,5.621294,6.843976,7.753800,3.477447,4.787595,4.049320,6.758103,5.900970,8.630478,5.485541,10.870035,9.176262,13.630093,11.458485,6.301681,4.020100,2.740448,0.425738,0.240959,0.200190,0.224102,0.292485,0.379388,0.398566,0.409387,0.323190,0.370332,0.211782,0.232764,0.029737,0.000875,0.000141,0.000070,0.001885,0.041044,0.254416,0.594553,0.401734,0.498235,0.576279,0.275124,0.307714,0.398737,0.677481,0.620685,0.598613,1.221249,0.751163,0.255653,1.017634,1.470562,0.356495,0.118944,0.090188,0.134613,0.152818,0.110498,0.099977,0.085745,0.059300,0.057837,0.048155,0.046778,0.051937,0.095069,0.149903,0.079407,0.030800,0.027536,0.040616,0.042526,0.063270,0.053990,0.028523,0.031370,0.039005,0.044069,0.045938,0.031679,0.035701,0.056136,0.046427,0.042347,0.034244,0.012025,0.003126,0.001349,0.001357,0.003732,0.004413,0.001333,0.001045,0.001093,0.002019,0.004570,0.006039,0.005017,0.004727,0.002839,0.002118,0.001460,0.001088,0.000472,0.000261,0.000226,0.000393,0.000308,0.000264,0.000263,0.000258,0.000277,0.000224,0.000410,0.000847,0.000780,0.000615,0.000440,0.000370,0.000207,0.000113,0.000054,0.000050,0.000053,0.000065,0.000064,0.000087,0.000071,0.000124,0.000211,0.000174,0.000087,0.000073,0.000087,0.000110,0.000073,0.000100,0.000258,0.000221,0.000172,0.000508,0.000465,0.000691,0.000822,0.000674,0.000374,0.000444,0.000602,0.000309,0.000519,0.000380,0.000256,0.000250,0.000264,0.000239,0.000215,0.000160,0.000064,27.043522,21.477985,24.735550,20.823950,19.136154,19.583647,16.575344,0.021533,-0.003400,-0.071593,-0.014045,-0.030501,0.031319
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_pad_happy.wav,happy,3,-428.672485,84.383232,1.584835,-11.811663,9.055640,-13.759984,-6.851553,-6.135958,-7.635476,-6.594428,-13.000876,2.352620,-4.936318,1.963146,-8.688663,7.807122,5.156332,-3.433521,4.815799,0.209381,2.554815,3.950564,2.087164,8.518754,9.171712,9.421828,6.310241,4.063817,2.890922,5.416958,3.382271,6.106462,3.116844,3.873112,5.006195,6.249170,6.936818,7.380920,6.757777,6.853023,0.335699,0.291581,0.314846,0.440768,0.453659,0.407423,0.336542,0.415684,0.402213,0.390683,0.404210,0.486359,3.204773,0.531286,0.028221,0.006063,0.001283,0.011183,0.122624,0.101157,0.142436,0.275982,0.678139,0.296099,0.264767,0.331868,0.379824,0.259641,0.517378,0.689870,0.643004,0.344799,0.592309,0.885242,0.177290,0.298611,0.326133,0.246015,0.352014,0.291138,0.173100,0.129357,0.085762,0.059747,0.154942,0.170712,0.113321,0.082975,0.049530,0.035444,0.037007,0.056783,0.074204,0.062621,0.058038,0.061306,0.038894,0.053624,0.099382,0.119180,0.095958,0.055577,0.047706,0.047021,0.037346,0.011842,0.007212,0.006260,0.004273,0.003901,0.003895,0.005999,0.007813,0.008966,0.006880,0.008257,0.008159,0.014223,0.015493,0.013140,0.012269,0.010964,0.006263,0.003662,0.002432,0.001213,0.001059,0.000693,0.000709,0.001229,0.000903,0.000660,0.001094,0.001851,0.002081,0.001259,0.000914,0.000892,0.000456,0.000281,0.000263,0.000253,0.000161,0.000077,0.000055,0.000057,0.000104,0.000147,0.000192,0.000215,0.000635,0.000765,0.000388,0.000073,0.000104,0.000145,0.000105,0.000127,0.000342,0.000282,0.000477,0.000840,0.000552,0.000307,0.000573,0.001058,0.001063,0.001271,0.001123,0.001171,0.000826,0.001064,0.001100,0.000743,0.000516,0.000283,0.000214,0.000167,0.000143,0.000057,26.224728,19.986374,20.673796,17.710627,19.210175,18.391815,16.487757,0.001910,0.069040,-0.026374,0.115670,-0.004342,0.018045
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_page_happy.wav,happy,3,-424.986633,59.750542,11.991609,7.491166,0.945089,-14.609232,-3.054691,-11.746548,-5.501547,-9.635111,-5.933858,1.151134,-2.809577,5.052045,-0.325680,11.611199,7.174819,-3.464508,2.355179,0.956520,2.823318,4.392234,0.350202,2.935819,5.897745,8.542128,6.435385,7.196119,3.234988,6.248886,2.386375,6.328132,7.475683,8.095508,10.232901,12.512362,9.703603,3.752636,1.894453,4.585043,0.320784,0.220508,0.290115,0.339069,0.286475,0.379906,0.340246,0.299514,0.410760,0.403666,0.343980,0.422178,8.560101,1.033982,0.091704,0.030452,0.007638,0.008323,0.161246,0.269197,0.189701,0.560138,0.529245,0.247484,0.590354,0.318814,0.738889,0.706565,0.692246,1.163180,1.325993,1.082944,2.329971,1.315282,0.609166,0.180360,0.224490,0.383184,0.159979,0.058643,0.040872,0.050406,0.037444,0.023894,0.020692,0.018990,0.023127,0.032166,0.031282,0.035244,0.029953,0.015475,0.010012,0.008338,0.009587,0.004932,0.014247,0.010555,0.024761,0.080788,0.165399,0.236110,0.149410,0.156249,0.023240,0.001396,0.001517,0.005948,0.004613,0.001218,0.004854,0.004062,0.000494,0.000975,0.001435,0.001554,0.006309,0.013569,0.002713,0.002428,0.003174,0.003546,0.004898,0.005080,0.004872,0.002909,0.001396,0.001320,0.000874,0.000950,0.001316,0.002366,0.001882,0.001002,0.000912,0.001106,0.001193,0.001232,0.001159,0.001095,0.000680,0.000458,0.000254,0.000215,0.000239,0.000334,0.000539,0.000451,0.000776,0.001001,0.001426,0.001605,0.000915,0.000565,0.000532,0.000921,0.000972,0.001568,0.001348,0.000929,0.000598,0.000477,0.000390,0.000555,0.001144,0.000738,0.001072,0.001026,0.000722,0.000836,0.000909,0.001424,0.001546,0.002233,0.001862,0.001255,0.001234,0.001024,0.000436,0.000234,27.084982,21.244335,22.665125,19.186811,19.300343,18.257549,15.741210,-0.016978,-0.046751,-0.049312,-0.040822,-0.014743,0.025844
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_pain_happy.wav,happy,3,-427.861267,68.886559,8.809067,3.046362,2.660418,-9.567846,-2.782576,-6.461858,-15.178434,-10.581626,-13.308422,1.078546,-3.009029,9.836345,-0.850219,10.440587,7.415472,-2.350368,3.515155,2.271705,1.278723,0.461557,-1.046986,2.550614,2.471551,2.308170,6.171041,9.515861,6.959852,8.258995,2.143330,6.049241,5.548289,7.551688,5.612701,8.527383,9.917572,7.175348,4.092058,4.779301,0.300114,0.327269,0.263029,0.263423,0.324608,0.390568,0.406017,0.336502,0.359163,0.338101,0.412523,0.307450,10.082631,2.642379,0.127270,0.013795,0.002871,0.025729,0.223880,0.238185,0.251365,0.595828,0.354856,0.331114,0.261432,0.344589,0.620504,0.529159,0.834582,1.397975,1.196457,1.717171,0.541921,0.398944,0.582566,0.417954,0.207208,0.130818,0.099665,0.100802,0.101941,0.078805,0.035649,0.019888,0.017347,0.019198,0.043115,0.051572,0.053035,0.050047,0.036138,0.039059,0.027591,0.010932,0.014259,0.066811,0.127690,0.046071,0.031470,0.030450,0.021551,0.016841,0.004425,0.004154,0.003099,0.004392,0.008383,0.005680,0.006545,0.014926,0.003645,0.001753,0.001942,0.002523,0.005509,0.020049,0.012666,0.006488,0.004697,0.007367,0.013421,0.011900,0.010171,0.011737,0.008479,0.006385,0.006771,0.002654,0.002399,0.006491,0.004008,0.001797,0.001276,0.000962,0.001028,0.001046,0.001373,0.001572,0.001008,0.000547,0.000425,0.000322,0.000258,0.000184,0.000106,0.000100,0.000189,0.000225,0.000316,0.000494,0.000335,0.000455,0.000297,0.000120,0.000109,0.000141,0.000174,0.000181,0.000301,0.000334,0.000361,0.000778,0.000809,0.000468,0.000692,0.000878,0.000966,0.001231,0.001310,0.001321,0.001176,0.001105,0.000705,0.000850,0.000640,0.000606,0.000361,0.000202,0.000105,0.000038,27.037544,21.318815,23.533403,19.728230,19.579741,18.716900,17.479692,-0.051557,-0.037516,-0.095705,-0.014145,0.021492,-0.009677
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_pass_happy.wav,happy,3,-412.146088,62.061268,-6.187414,-14.230624,4.417965,-7.826970,-9.132734,-3.177230,-8.872203,-3.724326,-11.567693,3.683560,-1.504538,9.495826,-2.495866,10.827627,6.854604,-0.515026,5.770593,3.945302,0.055678,1.103700,-2.381558,5.696299,5.186017,11.117811,8.533325,8.610925,3.353927,4.531862,3.902189,6.995862,6.257123,7.313680,4.783693,8.492489,4.513127,3.311953,1.691194,5.832645,0.355943,0.293023,0.256086,0.346395,0.310113,0.365887,0.407371,0.360791,0.359004,0.353127,0.392238,0.450840,1.814160,0.527120,0.043861,0.003355,0.001319,0.006437,0.085263,0.269177,0.224904,0.616307,0.679523,0.224761,0.558639,0.346357,0.537445,0.703973,0.416204,0.494302,0.583697,1.223511,2.244914,1.334469,0.529718,0.200218,0.039509,0.379385,0.704031,0.661792,0.680609,0.477224,0.306342,0.235849,0.190881,0.126235,0.102962,0.124419,0.158053,0.209610,0.278867,0.420963,0.867811,0.394239,0.164828,0.098376,0.081910,0.118165,0.100202,0.071329,0.054339,0.070836,0.152095,0.117760,0.052810,0.018233,0.016222,0.012711,0.010205,0.013070,0.012224,0.015101,0.013342,0.015216,0.017472,0.027323,0.027417,0.029640,0.033654,0.039859,0.021051,0.013563,0.022388,0.018862,0.005325,0.002223,0.001358,0.001430,0.001585,0.001944,0.002551,0.003758,0.004825,0.001418,0.001469,0.002634,0.001760,0.001565,0.000722,0.000564,0.000421,0.000252,0.000161,0.000090,0.000124,0.000161,0.000182,0.000184,0.000208,0.000287,0.000357,0.000447,0.000552,0.000488,0.000516,0.000459,0.000168,0.000285,0.000372,0.000455,0.000751,0.000841,0.000700,0.000937,0.001288,0.001299,0.002337,0.002312,0.002735,0.002701,0.002354,0.002141,0.001712,0.001024,0.001043,0.000748,0.000549,0.000288,0.000143,0.000066,25.981400,20.399323,22.934774,18.211418,19.246414,18.780094,17.647091,-0.020278,-0.004281,0.006468,0.002187,-0.006980,0.023026
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_pearl_happy.wav,happy,3,-425.909302,88.004028,4.479041,-23.035015,3.013192,-8.680861,-10.508124,-9.146233,-9.362700,-8.457306,-10.529852,0.820256,1.825436,7.630791,3.514651,10.037832,1.636228,-5.727409,1.193232,6.279984,5.561297,7.756907,3.976285,8.099094,5.734426,4.513551,4.229578,7.718755,3.329512,5.708645,2.157613,5.029896,3.521273,2.866737,1.395734,9.444773,10.219204,9.260180,6.262061,6.247323,0.467789,0.298046,0.336840,0.388838,0.384283,0.459474,0.420044,0.344387,0.321406,0.377979,0.428544,0.521088,9.553221,1.663797,0.205156,0.043702,0.001444,0.004917,0.148331,0.099781,0.082846,0.193881,0.278013,0.894259,1.325896,0.414072,0.359601,0.262897,0.303922,0.364876,0.522470,0.829503,1.430518,0.601939,0.460758,0.276258,0.248736,0.191958,0.120061,0.091344,0.061519,0.042919,0.033609,0.035622,0.045509,0.043151,0.064711,0.089408,0.100295,0.116498,0.100432,0.125666,0.160695,0.266187,0.124367,0.032005,0.013999,0.014891,0.014426,0.014005,0.019123,0.034270,0.038484,0.050490,0.063251,0.060315,0.058058,0.048006,0.042825,0.046356,0.048699,0.015808,0.001451,0.001687,0.003675,0.005001,0.007123,0.008220,0.010626,0.010215,0.007867,0.004627,0.005445,0.007673,0.003600,0.001920,0.000751,0.000495,0.000461,0.000752,0.001067,0.001006,0.000717,0.000437,0.000440,0.000522,0.000758,0.000908,0.000385,0.000224,0.000249,0.000167,0.000105,0.000056,0.000044,0.000061,0.000083,0.000057,0.000057,0.000068,0.000104,0.000236,0.000219,0.000061,0.000063,0.000101,0.000092,0.000099,0.000134,0.000160,0.000280,0.000445,0.000816,0.000609,0.000503,0.000788,0.001508,0.001714,0.002239,0.001189,0.000851,0.000851,0.000723,0.000756,0.000556,0.000329,0.000266,0.000146,0.000112,0.000041,26.447346,19.719664,20.841928,18.935469,21.132587,18.555557,17.515877,0.019726,0.030785,-0.033764,0.042547,-0.041518,-0.002777
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_peg_happy.wav,happy,3,-429.986511,67.924782,7.520510,-0.328497,4.094036,-15.376617,-5.794843,-4.882699,-9.907361,-6.448203,-11.004965,1.068486,-5.558143,7.405910,-2.157815,10.217278,8.183648,-0.621915,4.850635,2.773758,1.402255,1.061487,-2.565240,4.304615,5.299599,8.108960,6.527571,7.159875,2.302442,6.373545,2.192509,6.111730,5.701599,7.044138,9.883281,10.589027,10.613689,5.403631,1.779536,3.184443,0.217683,0.175930,0.260305,0.295881,0.392498,0.562146,0.494304,0.419324,0.374982,0.344171,0.327360,0.354449,3.730306,0.911961,0.026290,0.008722,0.003037,0.001070,0.144756,0.273380,0.151698,0.507738,0.699332,0.311498,0.472653,0.422084,1.189723,0.709861,0.488647,0.541449,0.747522,0.665285,1.415528,1.365376,0.193402,0.032138,0.236286,0.543081,0.473206,0.479970,0.482252,0.398328,0.273213,0.209888,0.155664,0.080634,0.051677,0.054272,0.061400,0.059199,0.054922,0.044342,0.056527,0.033549,0.040892,0.022784,0.010431,0.004037,0.002795,0.003724,0.004450,0.004325,0.005199,0.042943,0.077774,0.006399,0.004878,0.009520,0.004736,0.001954,0.007117,0.015812,0.005589,0.001572,0.003207,0.008167,0.015677,0.018358,0.005204,0.004826,0.004910,0.006118,0.004268,0.004569,0.003894,0.001807,0.002175,0.001668,0.002531,0.003406,0.004263,0.001858,0.001439,0.001037,0.001242,0.001505,0.001616,0.001929,0.001186,0.000699,0.000585,0.000394,0.000196,0.000114,0.000119,0.000124,0.000168,0.000151,0.000227,0.000270,0.000342,0.000481,0.000300,0.000100,0.000104,0.000144,0.000201,0.000331,0.000414,0.000470,0.000663,0.000792,0.000579,0.000826,0.001058,0.001065,0.001437,0.001661,0.002605,0.003773,0.002070,0.001702,0.001574,0.001410,0.001377,0.001068,0.000849,0.000381,0.000193,0.000083,25.828835,21.393085,21.973337,18.345921,18.703547,18.532988,17.051613,-0.020000,0.027828,-0.101255,0.013180,-0.036076,0.018674
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_happy\OAF_perch_happy.wav,happy,3,-422.256622,70.102051,4.435482,-13.028558,2.963900,-3.905759,-11.024657,-7.571161,-8.733426,-4.723000,-11.711706,2.324820,-1.627955,7.057185,0.860561,11.881092,7.712541,0.410964,5.634078,4.165828,6.890725,6.191762,1.515789,5.519830,4.997462,5.785207,5.513817,8.277018,4.946229,6.441849,0.614309,4.892192,3.483299,7.461342,5.364260,8.646189,5.625767,4.947280,3.611243,4.949686,0.248565,0.190722,0.265488,0.425171,0.404930,0.510630,0.411810,0.336932,0.385900,0.479587,0.413646,0.224852,8.390963,0.731156,0.051087,0.019864,0.012476,0.004712,0.077537,0.158672,0.180528,0.261753,0.212715,0.507937,1.308341,0.730279,0.546157,0.391162,0.325144,0.479049,1.199131,0.779218,0.248982,0.323708,0.180681,0.043321,0.071982,0.412579,0.557812,0.297477,0.307536,0.259851,0.168004,0.110275,0.074345,0.035150,0.020219,0.021300,0.026047,0.036321,0.043468,0.029803,0.020056,0.013681,0.016632,0.019725,0.014753,0.010664,0.015604,0.056979,0.061704,0.042261,0.034907,0.035864,0.024959,0.022076,0.043247,0.057940,0.012496,0.008244,0.007063,0.014598,0.013623,0.014492,0.011335,0.008919,0.008291,0.008862,0.007918,0.024658,0.015630,0.006647,0.008058,0.010400,0.008438,0.003794,0.001895,0.000827,0.001332,0.001300,0.000704,0.001283,0.000935,0.000730,0.000802,0.001157,0.001213,0.000814,0.000585,0.000419,0.000358,0.000237,0.000252,0.000257,0.000158,0.000148,0.000130,0.000121,0.000199,0.000216,0.000288,0.000492,0.000544,0.000273,0.000193,0.000167,0.000194,0.000388,0.000584,0.000913,0.000846,0.001983,0.002244,0.001219,0.001888,0.002613,0.002620,0.001475,0.002254,0.002106,0.001818,0.001068,0.001049,0.001055,0.000905,0.000462,0.000364,0.000260,0.000125,0.000056,25.937565,20.333448,20.373789,17.555431,20.684395,18.607088,17.750542,-0.048111,0.022458,-0.111273,-0.000864,0.027310,0.045870
