dataset,path,emotion_name,emotion_code,smile_F0semitoneFrom27.5Hz_sma3nz_amean,smile_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,smile_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,smile_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,smile_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,smile_loudness_sma3_amean,smile_loudness_sma3_stddevNorm,smile_loudness_sma3_percentile20.0,smile_loudness_sma3_percentile50.0,smile_loudness_sma3_percentile80.0,smile_loudness_sma3_pctlrange0-2,smile_loudness_sma3_meanRisingSlope,smile_loudness_sma3_stddevRisingSlope,smile_loudness_sma3_meanFallingSlope,smile_loudness_sma3_stddevFallingSlope,smile_spectralFlux_sma3_amean,smile_spectralFlux_sma3_stddevNorm,smile_mfcc1_sma3_amean,smile_mfcc1_sma3_stddevNorm,smile_mfcc2_sma3_amean,smile_mfcc2_sma3_stddevNorm,smile_mfcc3_sma3_amean,smile_mfcc3_sma3_stddevNorm,smile_mfcc4_sma3_amean,smile_mfcc4_sma3_stddevNorm,smile_jitterLocal_sma3nz_amean,smile_jitterLocal_sma3nz_stddevNorm,smile_shimmerLocaldB_sma3nz_amean,smile_shimmerLocaldB_sma3nz_stddevNorm,smile_HNRdBACF_sma3nz_amean,smile_HNRdBACF_sma3nz_stddevNorm,smile_logRelF0-H1-H2_sma3nz_amean,smile_logRelF0-H1-H2_sma3nz_stddevNorm,smile_logRelF0-H1-A3_sma3nz_amean,smile_logRelF0-H1-A3_sma3nz_stddevNorm,smile_F1frequency_sma3nz_amean,smile_F1frequency_sma3nz_stddevNorm,smile_F1bandwidth_sma3nz_amean,smile_F1bandwidth_sma3nz_stddevNorm,smile_F1amplitudeLogRelF0_sma3nz_amean,smile_F1amplitudeLogRelF0_sma3nz_stddevNorm,smile_F2frequency_sma3nz_amean,smile_F2frequency_sma3nz_stddevNorm,smile_F2bandwidth_sma3nz_amean,smile_F2bandwidth_sma3nz_stddevNorm,smile_F2amplitudeLogRelF0_sma3nz_amean,smile_F2amplitudeLogRelF0_sma3nz_stddevNorm,smile_F3frequency_sma3nz_amean,smile_F3frequency_sma3nz_stddevNorm,smile_F3bandwidth_sma3nz_amean,smile_F3bandwidth_sma3nz_stddevNorm,smile_F3amplitudeLogRelF0_sma3nz_amean,smile_F3amplitudeLogRelF0_sma3nz_stddevNorm,smile_alphaRatioV_sma3nz_amean,smile_alphaRatioV_sma3nz_stddevNorm,smile_hammarbergIndexV_sma3nz_amean,smile_hammarbergIndexV_sma3nz_stddevNorm,smile_slopeV0-500_sma3nz_amean,smile_slopeV0-500_sma3nz_stddevNorm,smile_slopeV500-1500_sma3nz_amean,smile_slopeV500-1500_sma3nz_stddevNorm,smile_spectralFluxV_sma3nz_amean,smile_spectralFluxV_sma3nz_stddevNorm,smile_mfcc1V_sma3nz_amean,smile_mfcc1V_sma3nz_stddevNorm,smile_mfcc2V_sma3nz_amean,smile_mfcc2V_sma3nz_stddevNorm,smile_mfcc3V_sma3nz_amean,smile_mfcc3V_sma3nz_stddevNorm,smile_mfcc4V_sma3nz_amean,smile_mfcc4V_sma3nz_stddevNorm,smile_alphaRatioUV_sma3nz_amean,smile_hammarbergIndexUV_sma3nz_amean,smile_slopeUV0-500_sma3nz_amean,smile_slopeUV500-1500_sma3nz_amean,smile_spectralFluxUV_sma3nz_amean,smile_loudnessPeaksPerSec,smile_VoicedSegmentsPerSec,smile_MeanVoicedSegmentLengthSec,smile_StddevVoicedSegmentLengthSec,smile_MeanUnvoicedSegmentLength,smile_StddevUnvoicedSegmentLength,smile_equivalentSoundLevel_dBp
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_south_neutral.wav,neutral,1,33.179111,0.022637,32.776264,33.017296,33.441875,0.665611,27.191528,20.662865,4.894459,3.752046,0.193272,0.542455,0.075694,0.187045,0.289357,0.213663,1.163163,0.642007,1.083983,0.324943,0.032044,0.849943,18.520908,1.505490,13.755859,0.701177,-1.418219,-11.855520,3.617978,3.752638,0.004388,1.013916,0.477899,0.949323,11.185512,0.153970,11.577149,0.920596,35.432289,0.323329,607.095154,0.391137,1391.941772,0.160407,-75.999084,-1.237015,1662.757568,0.183473,1010.411438,0.220936,-82.025047,-1.038886,2845.844971,0.122701,941.223938,0.346054,-90.026642,-0.880449,-17.345108,-0.546309,32.987015,0.335473,0.023328,1.126894,-0.003596,-4.630643,0.040402,0.755812,35.922390,0.397083,13.657703,0.810080,-4.247753,-4.492540,3.478875,4.040275,-5.091506,13.241332,-0.018824,0.025868,0.017304,2.173913,0.888889,0.730000,0.400000,0.246667,0.024944,-37.824295
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_sub_neutral.wav,neutral,1,33.236607,0.018236,32.902496,33.149925,33.550667,0.648170,16.552038,13.986592,13.398207,6.658900,0.202603,0.484311,0.111065,0.192623,0.288784,0.177719,1.136749,0.615615,0.405691,0.778891,0.030312,0.636225,20.166557,1.419068,13.569613,0.696620,1.197179,14.230322,0.793676,17.388132,0.005134,1.125477,0.491222,1.053641,11.343461,0.142473,10.492198,0.765337,34.306656,0.363719,549.015381,0.372598,1371.863159,0.168408,-65.727371,-1.387960,1601.551758,0.156992,996.770813,0.238286,-72.683716,-1.130112,2722.512939,0.097161,876.502991,0.314757,-81.019997,-0.947617,-18.004637,-0.496213,32.035664,0.373099,0.027535,0.838945,-0.010939,-1.455701,0.034910,0.598607,36.615158,0.344886,12.606409,0.786211,-3.196921,-5.422298,2.629186,5.293978,1.086045,6.603067,-0.021904,0.025499,0.021015,1.960784,1.010101,0.690000,0.400000,0.280000,0.000000,-38.095860
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_such_neutral.wav,neutral,1,33.600285,0.103278,32.897049,33.169197,33.382278,0.485229,35.034252,0.000000,10.882233,0.000000,0.173515,0.460454,0.106427,0.170253,0.232917,0.126490,1.174905,0.352547,0.832385,0.909248,0.029143,0.617290,14.762176,1.998374,13.186495,0.680210,4.911059,3.934384,3.905035,2.996074,0.006006,1.279074,0.477252,0.830785,10.956184,0.202467,13.030179,0.830185,34.353077,0.449864,589.805298,0.383979,1349.539429,0.199635,-86.859512,-1.101796,1691.286255,0.194523,990.465942,0.230321,-93.593376,-0.917217,2794.318115,0.124346,999.437683,0.376476,-98.375916,-0.820391,-17.674444,-0.541029,31.980412,0.401319,0.018010,1.255920,-0.002772,-5.521422,0.033585,0.614186,35.215733,0.433024,13.334537,0.661304,-0.061103,-337.008972,6.336102,1.898685,-1.512346,8.958706,-0.020516,0.024673,0.023885,2.475248,1.015229,0.575000,0.435000,0.185000,0.103078,-39.639217
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_sure_neutral.wav,neutral,1,33.514565,0.012357,33.197262,33.536026,33.740383,0.543121,14.189386,12.318706,6.272708,8.214239,0.204133,0.382634,0.137758,0.210758,0.276610,0.138852,1.447128,0.533631,0.331322,0.428237,0.029455,0.647024,23.082819,1.209366,11.311077,0.912222,1.634743,13.105683,4.257482,2.678784,0.004999,1.815646,0.553758,1.269693,11.793399,0.129847,16.299728,0.458783,39.021011,0.373894,672.689087,0.384640,1374.241577,0.180429,-59.291199,-1.473331,1703.459961,0.160477,1089.399048,0.306200,-66.577263,-1.167804,2848.854492,0.121360,987.002991,0.289716,-76.456612,-0.940982,-16.295443,-0.570044,34.512550,0.340580,0.027775,0.825053,0.001912,8.128677,0.031746,0.674319,36.679295,0.396270,10.871096,0.957074,-3.766543,-5.318933,5.587318,2.106484,0.427855,6.404544,-0.019923,0.022701,0.022980,3.141361,1.081081,0.680000,0.420000,0.225000,0.015000,-37.737663
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_take_neutral.wav,neutral,1,33.370518,0.010683,33.065453,33.391972,33.639511,0.574059,10.112796,9.211923,8.651321,7.470432,0.177247,0.582000,0.051215,0.188376,0.273357,0.222142,1.614078,0.837290,1.044030,0.366129,0.028961,0.668506,21.918560,1.055076,14.063174,0.716740,5.790894,3.144350,6.985735,1.748561,0.005145,1.459008,0.524139,0.985093,11.646947,0.125581,14.288446,0.575436,38.173969,0.347533,571.726624,0.432504,1357.199341,0.105801,-73.492096,-1.286274,1675.629517,0.125420,1060.873047,0.343979,-82.336494,-1.008017,2782.002930,0.092020,1018.572083,0.249204,-89.476463,-0.871623,-19.830456,-0.441684,35.039288,0.328676,0.023812,1.127620,-0.007898,-2.082971,0.035050,0.537360,35.503651,0.339897,14.972015,0.694296,0.817566,22.981615,8.554767,1.425978,-12.733783,21.039108,-0.028196,0.021039,0.018425,2.790698,0.952381,0.690000,0.450000,0.223333,0.074087,-37.719791
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_talk_neutral.wav,neutral,1,33.194553,0.015372,32.851894,33.186069,33.547729,0.695835,11.424891,6.368879,10.860738,12.536140,0.175796,0.557312,0.047234,0.183624,0.260102,0.212869,1.325013,0.636049,1.162105,0.512635,0.027995,0.598686,23.901577,0.892627,14.455531,0.717866,-0.025096,-738.142639,3.375720,4.694169,0.007207,1.686987,0.532440,0.986359,10.951671,0.192826,10.179349,0.813274,33.657486,0.339360,555.631104,0.406117,1359.593262,0.187511,-70.180969,-1.307158,1610.158936,0.192341,1011.105713,0.235262,-76.664673,-1.075173,2748.908691,0.111056,873.892090,0.325336,-84.291687,-0.916423,-17.091330,-0.577727,31.643511,0.365986,0.021284,1.003614,-0.009861,-1.914689,0.032234,0.537853,34.726231,0.369427,15.301933,0.680184,-4.050302,-4.645636,1.063351,15.258477,-15.158092,25.449881,-0.035801,0.024673,0.020041,3.076923,1.052632,0.645000,0.385000,0.186667,0.016997,-39.276321
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tape_neutral.wav,neutral,1,32.621391,0.014269,32.167904,32.685074,32.996914,0.829010,18.070877,15.613464,16.069891,13.850013,0.160677,0.587481,0.056483,0.162951,0.240274,0.183791,1.734904,0.848730,0.610352,0.532432,0.030820,0.742681,22.845875,0.947215,15.013028,0.670843,7.602430,2.352546,6.828528,2.036780,0.005636,1.110631,0.533901,0.853860,10.828993,0.167254,9.950622,1.092237,34.748386,0.347158,565.425049,0.390568,1425.098999,0.208894,-73.911011,-1.272914,1663.551147,0.127604,975.204102,0.283603,-82.731812,-1.005649,2772.717773,0.117816,927.893860,0.256269,-88.043549,-0.902415,-19.180017,-0.413425,31.900579,0.295981,0.029693,0.947993,-0.008995,-1.873957,0.038790,0.620324,35.398201,0.332895,14.565981,0.724298,2.282501,8.339272,6.698438,2.071148,-18.219042,28.071226,-0.044828,0.025160,0.015122,2.890173,1.197605,0.545000,0.365000,0.270000,0.010000,-39.050091
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_team_neutral.wav,neutral,1,32.626232,0.013847,32.354221,32.605247,32.970592,0.616371,22.548382,11.179061,8.249887,3.621253,0.159669,0.548263,0.060583,0.165454,0.242064,0.181481,1.602998,0.691826,0.746278,0.772975,0.026402,0.573185,22.888563,0.984176,19.290325,0.531337,10.216240,1.886654,6.979557,2.152541,0.005294,0.934465,0.433800,0.946621,11.299236,0.092436,14.749153,0.494213,35.296875,0.358818,627.325745,0.387294,1310.117188,0.148116,-65.480156,-1.333558,1756.826782,0.148682,982.773499,0.397037,-74.599403,-1.048551,2833.514648,0.114242,977.157043,0.244259,-79.974060,-0.936440,-19.678415,-0.399491,31.758812,0.352784,0.014244,2.120445,-0.008053,-2.351215,0.030092,0.519091,34.007587,0.370799,20.020561,0.529264,7.909614,2.731978,7.073620,2.213585,-15.204721,24.491356,-0.043616,0.023640,0.018163,2.803739,0.961538,0.740000,0.330000,0.280000,0.010000,-39.334564
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tell_neutral.wav,neutral,1,32.798145,0.014962,32.459232,32.759518,33.119347,0.660114,11.931668,8.694236,11.892676,7.645386,0.177100,0.543501,0.090660,0.175716,0.268395,0.177735,1.409066,0.359678,0.467283,0.555797,0.029171,0.617618,24.107946,0.945829,16.702400,0.580300,2.433556,6.925692,0.706365,23.699892,0.006282,1.167517,0.479948,0.875816,11.120265,0.115908,8.006680,1.311979,33.426350,0.321717,505.362823,0.391410,1315.390503,0.172251,-57.952709,-1.544487,1586.682373,0.176038,995.582520,0.201423,-69.785034,-1.125146,2729.901855,0.105339,852.742004,0.289804,-76.576378,-0.968611,-19.227777,-0.399115,32.807610,0.293485,0.023226,1.018618,-0.012472,-1.493274,0.034861,0.526960,35.213924,0.320898,15.587022,0.637897,-1.058257,-16.674223,0.707813,24.495316,-16.216551,26.234926,-0.045835,0.023724,0.014837,2.631579,1.086957,0.665000,0.365000,0.235000,0.045000,-38.697784
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_thin_neutral.wav,neutral,1,32.455845,0.016122,32.118134,32.467026,32.662739,0.544605,18.888231,12.862039,8.912967,6.323842,0.156201,0.552908,0.067117,0.142641,0.237274,0.170157,1.046970,0.446722,0.461133,0.528159,0.024981,0.664902,22.402494,1.077930,18.316912,0.541359,7.550780,1.962169,5.469603,2.314666,0.005169,1.047571,0.447396,0.841036,11.120761,0.128815,9.252129,0.865648,32.976276,0.352860,526.874573,0.397851,1326.675903,0.146274,-58.191040,-1.498919,1611.437378,0.157536,1014.383606,0.253877,-70.699104,-1.079179,2709.074219,0.107857,870.549133,0.311840,-75.072136,-0.982235,-20.614697,-0.420089,32.572029,0.327893,0.023088,1.115127,-0.011407,-1.492489,0.029402,0.594341,34.640995,0.361056,18.084867,0.607549,5.527640,2.868240,4.935026,2.657456,-9.686574,18.726816,-0.037683,0.023995,0.013547,2.083333,1.075269,0.680000,0.380000,0.230000,0.000000,-39.693729
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_third_neutral.wav,neutral,1,33.374092,0.013533,33.027416,33.436256,33.622932,0.595516,12.309776,8.483593,6.641675,4.296552,0.195590,0.496041,0.088912,0.220068,0.289311,0.200399,1.292782,0.816542,0.349971,0.578534,0.030296,0.766131,25.318621,0.994581,13.596179,0.723573,0.724416,20.873770,3.432007,3.511279,0.004011,1.086106,0.459177,1.117744,11.759627,0.111820,14.360208,0.561141,38.365551,0.268244,632.190796,0.369886,1394.459229,0.163171,-61.962120,-1.416938,1708.860718,0.139562,1064.262329,0.227309,-65.593460,-1.181790,2855.752930,0.105059,1004.528076,0.294150,-74.924690,-0.961739,-18.175095,-0.434890,34.843979,0.271293,0.029709,0.582022,-0.002042,-6.879072,0.034783,0.697165,37.354191,0.334656,12.007615,0.875691,-2.394701,-6.544766,1.634144,7.262970,-11.015841,20.338749,-0.032225,0.024433,0.015176,3.157895,1.086957,0.680000,0.350000,0.220000,0.050000,-37.020546
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_thought_neutral.wav,neutral,1,33.050804,0.014960,32.584312,33.095833,33.302780,0.718468,15.590048,9.059415,6.018842,5.304364,0.200788,0.503816,0.078855,0.223215,0.296345,0.217490,0.877594,0.778149,1.108594,0.262458,0.032082,0.651554,23.270058,1.033241,15.048215,0.617514,-1.562860,-11.981569,3.369965,4.449860,0.004651,0.830249,0.557839,1.060326,11.169888,0.146196,11.940625,0.893753,35.642509,0.321417,632.765015,0.389011,1345.790283,0.146196,-58.230160,-1.484045,1698.965454,0.186907,1037.615845,0.246243,-68.756241,-1.141712,2856.319336,0.126883,936.125610,0.268176,-77.145477,-0.950839,-17.840002,-0.479167,32.166763,0.296403,0.025802,0.736534,-0.008256,-2.114041,0.037494,0.577316,35.537624,0.347888,14.419344,0.703132,-5.307932,-3.611054,2.839279,5.533088,-7.967825,16.851524,-0.023115,0.022422,0.019641,2.762431,1.136364,0.635000,0.365000,0.146667,0.075425,-37.429947
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_thumb_neutral.wav,neutral,1,33.188843,0.025069,32.515778,33.063629,33.800919,1.285141,24.137789,21.207132,11.057409,4.377466,0.173628,0.558697,0.067877,0.178672,0.257090,0.189212,1.132521,0.357528,0.446097,0.490393,0.033129,0.913165,22.325325,1.154887,14.626877,0.647159,-1.160766,-14.279354,4.614314,3.117427,0.005222,0.969506,0.483960,0.923943,11.062969,0.151674,12.518234,0.819052,36.755299,0.334117,588.276001,0.364550,1390.334717,0.145525,-69.495224,-1.333450,1660.447510,0.192475,1069.365356,0.259809,-78.975380,-1.047742,2797.656006,0.111573,983.413147,0.343902,-86.293259,-0.899693,-17.818501,-0.497995,33.780998,0.331541,0.026849,0.825577,-0.006203,-2.688211,0.040333,0.858286,37.202328,0.352503,13.592560,0.749190,-4.967290,-3.634045,2.780774,5.490661,-12.757339,22.616230,-0.037501,0.027761,0.019347,2.083333,1.075269,0.625000,0.345000,0.285000,0.025000,-38.847927
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_time_neutral.wav,neutral,1,33.033146,0.018866,32.313927,33.163132,33.404762,1.090836,12.922999,12.489897,13.870688,10.008851,0.178134,0.592906,0.056558,0.188599,0.269824,0.213266,1.582700,0.630716,0.760245,0.372939,0.031095,0.740419,24.172146,0.987687,12.797331,1.021264,2.118846,8.090436,7.899622,1.895485,0.005203,1.297062,0.486288,0.783776,11.032892,0.185944,11.392550,0.870749,37.022396,0.363785,615.509216,0.392384,1389.630737,0.140793,-68.471489,-1.327591,1663.050903,0.164189,1057.108032,0.262010,-75.755745,-1.088363,2825.538574,0.114357,1028.619263,0.355550,-85.518692,-0.887926,-16.765650,-0.626843,33.920444,0.336545,0.024309,0.901194,-0.004865,-3.380013,0.038437,0.622956,37.380890,0.306407,10.790817,1.312965,-3.954098,-4.185146,7.418334,2.038840,-14.561979,24.394297,-0.040149,0.027944,0.015989,2.955665,1.015229,0.675000,0.265000,0.290000,0.020000,-38.476727
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tip_neutral.wav,neutral,1,33.361305,0.020385,33.048405,33.374451,33.747208,0.698803,19.361248,22.174877,14.691477,8.204620,0.191117,0.588408,0.064697,0.185986,0.298108,0.233411,1.265230,0.518649,1.534296,0.573576,0.034246,0.778828,20.939875,1.130785,13.846765,0.735676,4.241045,3.866014,4.848356,2.486079,0.004971,1.046632,0.557321,0.875758,11.336105,0.156102,14.173815,0.711681,36.006908,0.341066,598.102051,0.325968,1394.543823,0.155559,-74.875816,-1.240185,1691.266968,0.123155,981.358032,0.245754,-82.004219,-1.022242,2812.987793,0.084364,913.575073,0.231084,-88.445000,-0.896211,-19.092699,-0.422884,32.683926,0.317223,0.027493,0.881466,-0.005704,-2.640712,0.040700,0.705411,34.202751,0.351083,12.950973,0.853724,1.116711,16.255295,4.850682,2.463029,-15.037750,25.355612,-0.032689,0.021275,0.024516,2.564103,1.052632,0.620000,0.440000,0.203333,0.078457,-37.357433
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tire_neutral.wav,neutral,1,33.094810,0.013744,32.790173,33.195843,33.389881,0.599709,12.887576,8.897842,11.098454,5.919942,0.179675,0.562210,0.083640,0.187156,0.258647,0.175007,1.800745,0.685686,0.665933,0.416516,0.029102,0.651897,25.632645,0.904075,13.665451,0.851736,0.003518,5404.082031,9.106936,1.598166,0.006569,1.645992,0.488881,0.807054,11.264067,0.149315,11.733084,0.885844,35.715958,0.396392,580.259460,0.403147,1360.442505,0.159903,-61.091557,-1.425761,1649.882446,0.169448,1036.737671,0.223773,-69.065842,-1.145504,2762.761963,0.124402,1015.855530,0.325584,-78.443863,-0.936444,-17.598635,-0.562644,33.972012,0.337671,0.021384,1.120986,-0.005096,-2.810631,0.033174,0.599490,37.317818,0.315076,13.368773,0.894054,-5.548459,-3.448807,10.136755,1.349942,-12.522730,21.538620,-0.040903,0.025509,0.019475,2.525253,1.041667,0.695000,0.335000,0.245000,0.055000,-38.533787
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_ton_neutral.wav,neutral,1,32.742298,0.018864,32.204208,32.704239,33.023350,0.819141,10.820291,6.868849,12.798655,9.761712,0.183081,0.551775,0.080261,0.183002,0.277028,0.196767,1.757999,0.680433,0.906877,0.739643,0.031424,0.633229,25.115343,0.891880,17.610312,0.566818,2.891985,5.335199,5.361647,2.653854,0.006293,1.451560,0.524016,0.833875,11.144916,0.122007,13.454002,0.738198,37.441647,0.300173,613.348145,0.414194,1381.167480,0.168923,-63.486782,-1.383469,1722.615112,0.194287,1076.279785,0.323736,-74.174355,-1.044197,2875.743896,0.109897,1016.632324,0.273005,-81.098686,-0.902158,-18.776205,-0.523732,34.326138,0.303694,0.023309,1.052639,-0.005979,-2.855875,0.036819,0.551865,36.279766,0.326397,16.896385,0.619945,-1.455936,-10.499594,4.626805,3.091607,-14.771597,24.197399,-0.036212,0.024101,0.019124,2.659575,1.098901,0.650000,0.350000,0.240000,0.010000,-38.026752
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tool_neutral.wav,neutral,1,33.066616,0.016462,32.699982,33.001919,33.314625,0.614643,18.729490,19.816332,9.878685,8.637877,0.183260,0.551171,0.090549,0.184363,0.281967,0.191418,1.382818,0.561335,0.756488,0.499828,0.030382,0.721866,24.425453,0.957549,18.712437,0.602570,5.430661,2.910110,-0.765117,-21.505560,0.005738,1.551504,0.559085,1.134923,11.539148,0.120518,17.900078,0.624282,40.857395,0.301327,672.739075,0.345454,1376.355103,0.179453,-62.073402,-1.385576,1773.680908,0.157129,1081.779541,0.329142,-73.897995,-1.038794,2922.474365,0.105728,1015.409851,0.275645,-80.657211,-0.900613,-21.845736,-0.464276,35.465775,0.319534,0.024919,0.892848,-0.006575,-3.371692,0.036131,0.642504,35.658348,0.350385,19.090111,0.590997,2.173891,7.492698,-1.117016,-14.078124,-11.253236,19.920969,-0.033591,0.024628,0.016585,2.617801,1.081081,0.665000,0.345000,0.240000,0.010000,-36.789822
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_tough_neutral.wav,neutral,1,33.233738,0.015552,32.802834,33.365028,33.588043,0.785210,18.609451,14.561445,10.619219,8.598778,0.191474,0.535683,0.082869,0.202049,0.280138,0.197270,1.014410,0.461017,1.055457,0.207279,0.031882,0.732159,21.962282,1.108182,11.995935,0.818300,2.898932,5.569661,2.772329,4.614419,0.006593,1.255185,0.491903,0.789633,11.178831,0.148989,13.471298,0.631719,34.873707,0.285266,600.374084,0.425124,1430.014160,0.194175,-70.449837,-1.306623,1623.600708,0.180754,1091.120361,0.360010,-76.496880,-1.073601,2823.687988,0.119283,904.551147,0.285428,-83.978867,-0.917625,-16.898581,-0.432818,31.511026,0.309541,0.020027,1.024601,-0.006753,-2.050430,0.038645,0.658398,35.995464,0.308867,11.213282,0.852394,-1.892324,-8.745225,0.822108,14.801061,-10.665614,19.836439,-0.033057,0.027506,0.018423,2.116402,1.086957,0.625000,0.385000,0.180000,0.086410,-37.772785
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_turn_neutral.wav,neutral,1,33.253040,0.022151,32.753555,33.057793,33.749191,0.995636,21.830441,16.071503,13.305563,6.802476,0.187389,0.525889,0.081189,0.202938,0.275152,0.193962,2.108365,1.033248,0.924769,0.802137,0.031083,0.737837,25.616152,0.923048,14.670504,0.654311,0.103322,177.066559,8.485036,1.537900,0.006818,1.697383,0.485477,0.974261,11.412454,0.130031,13.915946,0.625581,37.800980,0.323723,594.523743,0.458642,1392.516724,0.151610,-61.350559,-1.440127,1646.346802,0.166837,1074.895142,0.283985,-69.550804,-1.124185,2784.340820,0.113758,1046.372681,0.361076,-78.983482,-0.920040,-18.073225,-0.490405,35.115208,0.316746,0.015238,1.723807,0.001068,14.338783,0.035575,0.697837,36.939163,0.349092,14.285382,0.702217,-3.726334,-5.229272,9.497963,1.357562,-14.701618,24.111805,-0.039572,0.022521,0.019775,3.015075,1.036269,0.700000,0.350000,0.245000,0.065000,-38.064800
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_vine_neutral.wav,neutral,1,33.280632,0.012773,33.075939,33.359032,33.544643,0.468704,8.751981,5.264250,5.976187,2.370064,0.220749,0.515024,0.091093,0.263564,0.320102,0.229009,1.384850,0.783879,1.052206,0.309283,0.031939,0.690660,30.166426,0.610319,14.581477,0.764926,1.060783,17.961393,1.114624,14.726384,0.005360,1.209116,0.494049,1.115150,11.689762,0.105625,13.380165,0.784037,36.962471,0.320799,689.397583,0.349554,1433.166748,0.178116,-33.653709,-2.005517,1718.171509,0.140871,1068.102173,0.223649,-44.181381,-1.367897,2905.944336,0.097488,1022.451965,0.237857,-55.410172,-1.006116,-18.707392,-0.482753,34.502285,0.248918,0.023722,1.296570,-0.005046,-3.535476,0.034441,0.662952,35.575302,0.310658,13.871819,0.837760,-1.031516,-19.196745,0.304977,55.105061,-6.857714,15.892526,-0.021924,0.028234,0.016275,2.040816,0.526316,1.650000,0.000000,0.230000,0.000000,-35.964451
tess,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\TESS\OAF_neutral\OAF_voice_neutral.wav,neutral,1,32.999142,0.013116,32.614052,33.026302,33.376965,0.762913,12.225281,5.157726,5.107378,2.345906,0.173070,0.540739,0.073625,0.166868,0.265725,0.192100,0.959358,0.473579,0.947664,0.263286,0.026361,0.615258,21.344007,1.184515,17.429049,0.617919,8.102111,2.005835,2.715149,6.227743,0.005003,1.293369,0.435805,0.917289,11.485610,0.118227,12.384871,0.761043,32.852539,0.271871,622.931763,0.411568,1325.483887,0.119741,-56.623550,-1.478798,1742.320435,0.182242,1028.093140,0.263154,-66.331772,-1.123766,2832.321777,0.124102,963.187927,0.272758,-71.288887,-1.001817,-21.997673,-0.417975,33.936775,0.263250,0.013618,2.543288,-0.006742,-3.047143,0.029811,0.566344,34.473007,0.328520,18.277077,0.661752,6.167239,2.779304,3.854224,4.807482,-1.046414,8.052002,-0.026838,0.026838,0.016070,1.904762,0.487805,1.560000,0.000000,0.230000,0.020000,-38.357536
